Name,Price,Brand,URL,Image_URL,Category,Description
Bauer Supreme M4 Intermediate Ice Hockey Skates,$261.98,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m4-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698521191-1-1.jpg,Skates,"Constantly pushing innovation with their skates, Bauer Hockey has designed a new Supreme skate for 2022. Engineered for performance driven athletes, the all-new Bauer Supreme M4 Intermediate Ice Hockey Skates look to help give you superior fit and performance, while giving you confidence in every stride. Starting off with the boot of the Supreme M4 skates, Bauer is continuing to use their ultra-popular 3D lasted composite quarter package. The M4 will have a flex composite boot which will be easier to flex, and a lightweight and supportive structure. These will be thermoformable, looking to give you the best fit possible for your foot shape. This boot will give you a more efficient stride, giving you the most energy out of every push. Helping with the energy transfer in the boot, the Supreme M4 skates will feature a traditional facing flex. This will help players flex over their toes and the tendon guard allows for full extension of the stride, so that you can reach your top speed easier. Not only will this make your strides more powerful but also more efficient, so that you are getting the most out of every stride and no energy is wasted. The boot flex goes hand in hand with the classic 48oz felt tongue with exposed injected metatarsal guard in the Supreme M4 skates. This tongue will be a classic tried and true felt tongue that will give you comfort and help each stride give you maximum performance when you skate. Moving on to the interior of the Supreme M4, Bauer has gone with a hydrophobic microfiber liner which is designed to keep your feet locked into place, as well as quickly wick away sweat, providing you with ultimate feel and control while on the ice. Down to the holder of the Supreme M4 skates, the Blade Holder is the popular TUUK Lightspeed Edge holder that has been tested and played with at elite levels for years now. Bauer LS+ runners will come stock on the M4 which will allow you to fine tune your blade shape and performance with a profile ready 10ft geometry. If you are a performance-level player looking for a skate that will give you confidence in every stride while giving you superior fit and performance, look no further than the Bauer Supreme M4 Intermediate Ice Hockey Skates."
Bauer Supreme M40 Senior Ice Hockey Skates,$529.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m40-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698639544-1.jpg,Skates,"Offering top-tier performance at a top-tier value, the Bauer Supreme M40 Senior Ice Hockey Skates are designed with the performance player in mind; packing in lightweight materials, pro-level finishes and all around comfort to give the most bang for the buck."
Bauer Supreme M50 Pro Intermediate Ice Hockey Skates With Runner,$699.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m50-pro-int-w-runner.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698639513-ti-1.jpg,Skates,"Become a force on the ice next time your number is called with the Bauer Supreme M50 Pro Intermediate Ice Hockey Skates. Designed for elite-level power skaters, The M50 Pro helps optimize on-ice energy, control and agility through trusted pro-level tech, helping to push your game forward with every stride."
CCM Jetspeed FT870 Senior Ice Hockey Skates,$349.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft870-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191035981911-1_21.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT870 Senior Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
Graf Ultra G3075 Senior Hockey Skates,$509.99,Graf,https://www.hockeymonkey.com/graf-hockey-skates-ultra-g3075-sr-25.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/4/2/421185987884-1_26.jpg,Skates,
True HZRDUS 9X Intermediate Ice Hockey Skates,$304.99,True,https://www.hockeymonkey.com/true-hockey-skates-hzrdus-9x4-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489123352-1.jpg,Skates,"Introducing the True HZRDUS 9X Ice Hockey Skates – where power, response, and control unite to take your game to the next level. Developed as an evolution of the original TF skate line, these skates are meticulously engineered to provide unparalleled speed, agility, and control on the ice. Whether you're a seasoned professional or a competitive player, the True HZRDUS 9X Skates will elevate your performance and give you the edge you need to dominate the game. The True HZRDUS 9X Skates boast a cutting-edge design that combines lightweight construction with exceptional strength. The result is a skate that offers optimal energy transfer and explosive acceleration, allowing you to reach top speeds with ease. The precision crafted Neurofit+ one-piece shell design delivers outstanding support and stability, ensuring that every stride is efficient and powerful with more direct energy transfer. Comfort is a top priority with the True HZRDUS 9X Skates. The advanced heat-moldable technology allows the skates to conform to the unique contours of your feet, providing a personalized fit that maximizes comfort and minimizes foot fatigue. The all-new Hydrofoam liner is a dimpled liner for improved heel lock and comfort. These skates will keep you focused on the game, not your feet. The True HZRDUS 9X Skates feature their revolutionary blade system, Shift Max, that enhances maneuverability and control. The high-performance steel blades are designed for maximum agility and responsiveness, allowing for quick turns and precise stops. With these skates, you'll have the confidence to make lightning-fast moves and outmaneuver your opponents effortlessly. Durability is built into every aspect of the True HZRDUS 9X Skates. The reinforced CARV toe cap gives you a low profile that allows for better turning & clearance. Added ankle support provides exceptional protection against impacts and collisions, ensuring that your skates can withstand the rigors of intense gameplay. These skates are built to last, giving you the peace of mind to focus on the game. The True HZRDUS 9X Skates also feature a redesigned tendon guard for greater response. Along with the redesigned tendon guard they will also have an asymmetrical tongue for maximum comfort and lace bite protection. The True HZRDUS 9X Ice Hockey Skates are the pinnacle of performance and innovation. With their lightweight yet sturdy construction, personalized fit, and superior blade system, these skates are engineered to give you elite performance on the ice. Experience speed, precision of control, and confidence of durability with the True HZRDUS 9X Skates. Unleash your true potential and dominate the game like never before."
Bauer Vapor X4 Junior Ice Hockey Skates,$157.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-x4-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698588187-1.jpg,Skates,"Introducing the Bauer Vapor X4 Junior Ice Hockey Skates, the ultimate skate for competitive players looking to enhance their speed, agility, and overall performance on the ice. These skates combine cutting-edge technology, superior craftsmanship, and a sleek design to provide you with the competitive edge you need to dominate the game. The Vapor X4 skates feature a durable and lightweight Digi Comp quarter package that delivers excellent support and stability during intense play. The thermoformed boot adds an extra layer of structural support, ensuring maximum power transfer with every stride. Equipped with a comfort edge sublimated liner, the Vapor X4 skates wick away moisture and provide a snug, anatomical fit. This liner technology keeps your feet dry and reduces slippage, allowing you to maintain precise control over your movements on the ice. The X4 skates boast an integrated anatomical heel and ankle support system that securely locks your foot in place, reducing the risk of injury and providing a responsive and efficient energy transfer. The Tuuk Lightspeed Edge blade holder and lightspeed balance stainless steel runners provide excellent stability and durability, allowing for quick turns and effortless glides. Designed with speed in mind, the Bauer Vapor X4 skates feature a tapered fit profile, offering a snug and responsive feel. The low-profile design allows for a greater range of motion, enabling quick acceleration and rapid changes in direction. Whether you're a seasoned player or just starting your hockey journey, the Bauer Vapor X4 Junior Ice Hockey Skates are engineered to enhance your performance on the ice. Experience the speed, agility, and precision you need to outmaneuver your opponents and take your game to new heights."
Bauer Vapor Fly40 Senior Ice Hockey Skates,$579.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-fly40-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698708295-1_32.jpg,Skates,"To put your team on top, you need a skate that can put you at the top of your game. Featuring best-in-class tech and spec, the Bauer Vapor Fly40 Senior Ice Hockey Skates have been updated in almost every way from their predecessor. Loaded with features typically found in our elite-level skates, FLY40 lets you get even closer to skating like the pros."
Bauer Vapor X3 Intermediate Ice Hockey Skates,$187.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-x3-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698588217-1.jpg,Skates,
Bauer X Senior Ice Hockey Skates,$219.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698588224-1-new.jpg,Skates,
True Catalyst 9X4 Senior Ice Hockey Skates,"$1,079.99",True,https://www.hockeymonkey.com/true-hockey-skates-cat9x4-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489147372-1-edit-black_15.jpg,Skates,"Building off the success of the previous Catalyst line of skates, the True Catalyst 9X4 Senior Ice Hockey Skates are elite performance, redefined. Elite-level players seeking the fit, comfort and performance of the famous True custom skates in an off-the-shelf package need look no further!"
True Catalyst 5X4 Senior Ice Hockey Skates,$449.99,True,https://www.hockeymonkey.com/true-hockey-skates-cat5x4-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489146672-1-black_17.jpg,Skates,"Building off the success of the previous Catalyst line of skates, the True Catalyst 5X4 Senior Ice Hockey Skates are elite performance, redefined. Competitive players looking for that extra edge through best in class fit and elite performance unmatched at this price point need look no further!"
Bauer Vapor Fly30 Junior Ice Hockey Skates,$229.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-fly30-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698709292-1_13.jpg,Skates,"It feels good to fly. The Bauer Vapor Fly30 Junior Ice Hockey Skates were created with two things in mind: comfort and performance. From the moment you slip your feet in, you’ll never want to take them off. With comfort padding in the ankles and a forgiving and flexible boot — long days on the ice with friends will be even more enjoyable."
CCM Jetspeed FT880 Senior Ice Hockey Skates,$499.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft880-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191035979239-1_22.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT880 Senior Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
CCM Jetspeed FT860 Senior Ice Hockey Skates,$249.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft860-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191035979697-1_24.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT860 Senior Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
Bauer Vapor X5 Pro Junior Ice Hockey Skates,$412.49,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-x5-pro-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698588149-1.jpg,Skates,"Introducing the next evolution of the Vapor hockey skate line, The Bauer Vapor X5 Pro Ice Hockey Skates. Engineered to elevate your game to new heights, these skates combine cutting-edge technology, superior comfort, and enhanced responsiveness for an elite on-ice experience. Crafted with precision and meticulous attention to detail, the Vapor X5 Pro feature a lightweight and durable construction. The 3D lasted CURV Composite quarter package provides exceptional stiffness and support, allowing for explosive speed and agility. The boot's thermoformable properties ensure a customized fit, contouring to your foot's unique shape, maximizing energy transfer, and reducing any negative space for optimal performance. Equipped with a pro stock 48oz felt tongue, the Bauer Vapor X5 Pro skates offer enhanced forward flex and added protection, allowing you to push the limits without compromising comfort and protection. The Flex Facing design promotes a deeper forward flex, optimizing your stride and providing increased power generation with every stride. Glide effortlessly across the ice, effortlessly maneuvering through tight spaces and leaving defenders in your wake. The Vapor X5 Pro skates feature the all-new powerfly blade holder. This is Bauer’s most innovative holder to date. Inspired by the OD1N prototype, this holder delivers lightning-fast turns and explosive acceleration. Coupled with a new steel line that improves the security of the blade and the durability of the holder. Comfort is paramount during long hours on the ice, and the X5 Pro skates deliver unprecedented comfort. The lockfit footbed ensures maximum support and stability, reducing fatigue and increasing energy transfer. The hydrolite liner wicks away moisture, keeping your feet dry and comfortable throughout the game, while the Aerofoam ankle pads provide elite cushioning and protection. If you are an elite player looking for the pinnacle of innovation, the Bauer Vapor X5 Pro Ice Hockey Skates redefine what it means to dominate on the ice. Elevate your performance and leave your opponents behind with these game-changing skates."
Bauer X-LP Youth Ice Hockey Skates,$79.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-lp-yth.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698500783-1.jpg,Skates,
Bauer Vapor Hyperlite Pro Stock Intermediate Ice Hockey Skates,$594.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-hyperlite-pro-stock-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698764871-1_10.jpg,Skates,"Skate like your favorite Bauer pro’s with the new Bauer Vapor Hyperlite Pro Stock Intermediate Ice Hockey Skates; made and assembled in Canada on the same lines as the skates used by elite major junior/college/pro Bauer players! These Pro Stock skates are made and assembled in Canada, originally designed for elite major junior/college/pro skaters."
Bauer Vapor X3 Senior Ice Hockey Skates,$224.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-x3-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698605877-1-new.jpg,Skates,
Bauer X-LS Senior Ice Hockey Skates,$79.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-ls-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698475753-1-1.jpg,Skates,
Bauer Vapor Fly30 Intermediate Ice Hockey Skates,$259.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-fly30-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698709179-1_12.jpg,Skates,"It feels good to fly. The Bauer Vapor Fly30 Intermediate Ice Hockey Skates were created with two things in mind: comfort and performance. From the moment you slip your feet in, you’ll never want to take them off. With comfort padding in the ankles and a forgiving and flexible boot — long days on the ice with friends will be even more enjoyable."
True HZRDUS 7X Junior Ice Hockey Skates,$149.99,True,https://www.hockeymonkey.com/true-hockey-skates-hzrdus-7x4-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489123673-1.jpg,Skates,"Introducing the True HZRDUS 7X Ice Hockey Skates – where excellence meets affordability. Designed for players who demand high performance without breaking the bank, these skates combine quality craftsmanship with advanced features to enhance your game on the ice. The True HZRDUS 7X Skates boast a cutting-edge design that combines lightweight construction with exceptional strength. The result is a skate that offers optimal energy transfer and explosive acceleration, allowing you to reach top speeds with ease. The precision crafted Neurofit+ one-piece shell design delivers outstanding support and stability, ensuring that every stride is efficient and powerful with more direct energy transfer. Comfort is a top priority with the True HZRDUS 7X Skates. The advanced heat-moldable technology allows the skates to conform to the unique contours of your feet, providing a personalized fit that maximizes comfort and minimizes foot fatigue. The True HZRDUS 7X Skates feature their revolutionary blade system, Shift Max, that enhances maneuverability and control. The high-performance steel blades are designed for maximum agility and responsiveness, allowing for quick turns and precise stops. With these skates, you'll have the confidence to make lightning-fast moves and outmaneuver your opponents effortlessly. Durability is built into every aspect of the True HZRDUS 7X Skates. The reinforced CARV toe cap gives you a low profile that allows for better turning & clearance. Added ankle support provides exceptional protection against impacts and collisions, ensuring that your skates can withstand the rigors of intense gameplay. These skates are built to last, giving you the peace of mind to focus on the game. The True HZRDUS 7X Skates also feature a redesigned tendon guard for greater response. Along with the redesigned tendon guard they will also have an asymmetrical tongue for maximum comfort and lace bite protection. The True HZRDUS 7X Ice Hockey Skates offer a great combination of performance and affordability. With their lightweight design, customized fit, and responsive blade system, these skates empower you to elevate your game without compromising on comfort or durability."
Bauer Vapor X5 Pro Youth Ice Hockey Skates,$172.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-x5-pro-yt.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698605006-1.jpg,Skates,
CCM Tacks XF 90 Intermediate Ice Hockey Skates,$529.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-90-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520779931-1_13.jpg,Skates,"Introducing the all-new CCM Tacks XF 90 Intermediate Ice Hockey Skates! Designed for the advanced power skater, Tacks skates offer long, strong strides and maximum force generation in a stiff package. Improvements in design allow for a more comfortable fit than previously seen; you might never want to take these skates off!"
True HZRDUS 5X Senior Ice Hockey Skates,$139.99,True,https://www.hockeymonkey.com/true-hockey-skates-hzrdus-5x4-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489124236-1-new.jpg,Skates,"Introducing the True HZRDUS 5X Ice Hockey Skates – the perfect blend of affordability and performance. Designed for players seeking reliable equipment that doesn't compromise on quality, these skates offer a solid foundation to elevate your game on the ice. The True HZRDUS 5X Skates are built to deliver a balance of speed and control. With their lightweight construction, these skates provide excellent energy transfer, allowing you to generate explosive acceleration and swift movements on the ice. Comfort is a priority with the True HZRDUS 5X Skates. The thermoformable boot adapts to the contours of your feet, providing a personalized fit that maximizes comfort and reduces foot fatigue. Enjoy a secure and snug feel without sacrificing mobility, allowing you to focus on your performance instead of worrying about discomfort. The True HZRDUS 5X Skates feature their revolutionary blade system, Shift Max, that enhances maneuverability and control. The high-performance steel blades are designed for maximum agility and responsiveness, allowing for quick turns and precise stops. With these skates, you'll have the confidence to make lightning-fast moves and outmaneuver your opponents effortlessly. Durability is a key aspect of the True HZRDUS 5X Skates. The reinforced CARV toe cap gives you a low profile that allows for better turning & clearance. Added ankle support provides exceptional protection against impacts and collisions, ensuring that your skates can withstand the rigors of intense gameplay. These skates are built to last, giving you the peace of mind to focus on the game. The True HZRDUS 5X Skates also feature a redesigned tendon guard for greater response. Along with the redesigned tendon guard they will also have an asymmetrical tongue for maximum comfort and lace bite protection. The True HZRDUS 5X Ice Hockey Skates offer an affordable yet reliable option for players looking to enhance their performance on the ice. With their lightweight design, personalized fit, and dependable blade system, these skates provide the tools you need to excel on the ice. Enjoy the perfect balance of affordability and performance with the True HZRDUS 5X Skates."
CCM Jetspeed FT890 Senior Ice Hockey Skates,$679.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft890-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191035983533-1_20.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT890 Senior Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
Bauer Supreme M40 Junior Ice Hockey Skates,$219.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m40-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698639568-1_12.jpg,Skates,"Engineered specifically for younger players focused on improving their skating and packed with junior-specific tech, lightweight materials and all around comfort, the Bauer Supreme M40 Junior Ice Hockey Skates are the ideal companion in a young player’s journey to become a better player."
CCM Jetspeed FT8 Senior Ice Hockey Skates,$949.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft8-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/683978053560-1_30.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT8 Senior Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
CCM Jetspeed FT6 Intermediate Ice Hockey Skates,$468.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft6-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520633301-1.jpg,Skates,"Brand new for 2023 are the CCM Jetspeed FT6 Hockey Skates! This year CCM has worked to improve every aspect of the skate. From a new and improved one-piece boot, new adpt comfort tongue, as well as improved tendon guard and holder, The CCM Jetspeed FT6 Hockey skates will keep you looking good, feeling good, and playing good. Jumping right into the boot of the Jetspeed FT6, CCM has improved their highly advanced one-piece SPEED boot technology. This boot is all about performance, acceleration, and lightness. Engineered with no outsole, no stitching, and no glue in high-energy transfer zones. The one-piece SPEED boot is constructed with CCM’s RFM composite with super skin material. This NHL-caliber material is not only extremely lightweight, but features elite levels of protection and durability, as well. With a stiffness performance index of 180, this stiff and thermo-formable core will help players generate high-level skating performance. New and improved this year is the ADPT comfort tongue with metatomic tritech. This metatomic fit tongue has molded lace bite protection, and ADPT memory foam to wrap your foot for ultimate fit and comfort. On the interior of the skates, the JetSpeed FT6 Hockey Skates feature CCM’s best: the TotalDri Pro Liner with polygiene. This is a high-performance moisture -wicking material that keeps feet dry and skates light. Polygiene will help with superior odor and bacteria protection. An additional added EVA layer will help deliver major fit and comfort, while multi-density foam pads with seamless comfort finish will wrap anatomically around your foot for more added protection and comfort. For maximum comfort on your feet, The JetSpeed FT6 will feature a molded CCM Ortholite Ultra footbed. This will give ultra lightweight comfort, a molded fit, and heel grip support. Moving to the bottom half of the JetSpeed FT6 Hockey Skates, CCM is continuing with their superior SpeedBlade XS holder! These holders were developed as a quick and easy way to replace blades on the fly, while ensuring you a consistent feel and performance every time. New for this year is an enhanced dial for better bladelock and faster changes on the fly. The consistently tightly secured blade maximizes energy transfer from the boot to the holder and from the holder to the blade in every stride. Partnered with the new SpeedBlade XS holder are the STEP Steel (+4mm) runners! These runners are made of the highest quality steel with increased height and 3mm thickness, giving you better edge control and letting you dig into the ice with more confidence. With an enhanced SPEED boot, ADPT tongue, and improvements throughout the boot, The CCM Jetspeed FT6 skates are made for the high-level skater that is looking to improve speed, comfort, and performance."
Bauer Supreme M40 Youth Ice Hockey Skates,$129.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m40-yt.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698661415-1_9.jpg,Skates,
Bauer Supreme M40 Intermediate Ice Hockey Skates,$429.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m40-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698639551-1_19.jpg,Skates,"Offering top-tier performance at a top-tier value, the Bauer Supreme M40 Intermediate Ice Hockey Skates are designed with the performance player in mind; packing in lightweight materials, pro-level finishes and all around comfort to give the most bang for the buck."
CCM Tacks XF 80 Intermediate Ice Hockey Skates,$379.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-80-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520780371-1_13.jpg,Skates,"Introducing the all-new CCM Tacks XF 80 Intermediate Ice Hockey Skates! Designed for the competitive power skater, Tacks skates offer long, strong strides and maximum force generation in a stiff package. Improvements in design allow for a more comfortable fit than previously seen; you might never want to take these skates off!"
True HZRDUS 5X Intermediate Ice Hockey Skates,$114.99,True,https://www.hockeymonkey.com/true-hockey-skates-hzrdus-5x4-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489124113-1.jpg,Skates,"Introducing the True HZRDUS 5X Ice Hockey Skates – the perfect blend of affordability and performance. Designed for players seeking reliable equipment that doesn't compromise on quality, these skates offer a solid foundation to elevate your game on the ice. The True HZRDUS 5X Skates are built to deliver a balance of speed and control. With their lightweight construction, these skates provide excellent energy transfer, allowing you to generate explosive acceleration and swift movements on the ice. Comfort is a priority with the True HZRDUS 5X Skates. The thermoformable boot adapts to the contours of your feet, providing a personalized fit that maximizes comfort and reduces foot fatigue. Enjoy a secure and snug feel without sacrificing mobility, allowing you to focus on your performance instead of worrying about discomfort. The True HZRDUS 5X Skates feature their revolutionary blade system, Shift Max, that enhances maneuverability and control. The high-performance steel blades are designed for maximum agility and responsiveness, allowing for quick turns and precise stops. With these skates, you'll have the confidence to make lightning-fast moves and outmaneuver your opponents effortlessly. Durability is a key aspect of the True HZRDUS 5X Skates. The reinforced CARV toe cap gives you a low profile that allows for better turning & clearance. Added ankle support provides exceptional protection against impacts and collisions, ensuring that your skates can withstand the rigors of intense gameplay. These skates are built to last, giving you the peace of mind to focus on the game. The True HZRDUS 5X Skates also feature a redesigned tendon guard for greater response. Along with the redesigned tendon guard they will also have an asymmetrical tongue for maximum comfort and lace bite protection. The True HZRDUS 5X Ice Hockey Skates offer an affordable yet reliable option for players looking to enhance their performance on the ice. With their lightweight design, personalized fit, and dependable blade system, these skates provide the tools you need to excel on the ice. Enjoy the perfect balance of affordability and performance with the True HZRDUS 5X Skates."
CCM Tacks XF 70 Senior Ice Hockey Skates,$299.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-70-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520781576-1_21.jpg,Skates,"Introducing the all-new CCM Tacks XF 70 Senior Ice Hockey Skates! Designed for the new power skater, Tacks skates offer long, strong strides and maximum force generation in a stiff package. Improvements in design allow for a more comfortable fit than previously seen; you might never want to take these skates off!"
Bauer Vapor Fly40 Junior Ice Hockey Skates,$399.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-fly40-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698708776-1.jpg,Skates,"To put your team on top, you need a skate that can put you at the top of your game. Featuring best-in-class tech and spec, the Bauer Vapor Fly40 Junior Ice Hockey Skates have been updated in almost every way from their predecessor. Loaded with features typically found in our elite-level skates, FLY40 lets you get even closer to skating like the pros."
True HZRDUS 5X Junior Ice Hockey Skates,$99.99,True,https://www.hockeymonkey.com/true-hockey-skates-hzrdus-5x4-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489124052-1.jpg,Skates,"Introducing the True HZRDUS 5X Ice Hockey Skates – the perfect blend of affordability and performance. Designed for players seeking reliable equipment that doesn't compromise on quality, these skates offer a solid foundation to elevate your game on the ice. The True HZRDUS 5X Skates are built to deliver a balance of speed and control. With their lightweight construction, these skates provide excellent energy transfer, allowing you to generate explosive acceleration and swift movements on the ice. Comfort is a priority with the True HZRDUS 5X Skates. The thermoformable boot adapts to the contours of your feet, providing a personalized fit that maximizes comfort and reduces foot fatigue. Enjoy a secure and snug feel without sacrificing mobility, allowing you to focus on your performance instead of worrying about discomfort. The True HZRDUS 5X Skates feature their revolutionary blade system, Shift Max, that enhances maneuverability and control. The high-performance steel blades are designed for maximum agility and responsiveness, allowing for quick turns and precise stops. With these skates, you'll have the confidence to make lightning-fast moves and outmaneuver your opponents effortlessly. Durability is a key aspect of the True HZRDUS 5X Skates. The reinforced CARV toe cap gives you a low profile that allows for better turning & clearance. Added ankle support provides exceptional protection against impacts and collisions, ensuring that your skates can withstand the rigors of intense gameplay. These skates are built to last, giving you the peace of mind to focus on the game. The True HZRDUS 5X Skates also feature a redesigned tendon guard for greater response. Along with the redesigned tendon guard they will also have an asymmetrical tongue for maximum comfort and lace bite protection. The True HZRDUS 5X Ice Hockey Skates offer an affordable yet reliable option for players looking to enhance their performance on the ice. With their lightweight design, personalized fit, and dependable blade system, these skates provide the tools you need to excel on the ice. Enjoy the perfect balance of affordability and performance with the True HZRDUS 5X Skates."
